id,question_id,participant_id,frisian,dutch,english,Arguments
2_118985,2,118985,"Gedeeltelijk mogen de inwoners het zelf doen. Er mag echter geen wildgroei ontstaan. Je ziet dat nu al gebeuren. De een heeft zonnepanelen, de ander niet.","Gedeeltelijk mogen de inwoners het zelf doen. Er mag echter geen wildgroei ontstaan. Je ziet dat nu al gebeuren. De een heeft zonnepanelen, de ander niet.","In part, the inhabitants are allowed to do it themselves. However, there should be no sprawl. You can already see that happening. One has solar panels, the other does not.",
5_119772,5,119772,lijkt me een mooi vervolg als eerst de zaak voor de gemeente en haar burgers op orde is,lijkt me een mooi vervolg als eerst de zaak voor de gemeente en haar burgers op orde is,seems to me a good follow-up if the matter for the municipality and its citizens is in order first.,
3_8532,3,8532,"Marktwerking staat bij mij niet hoog, ik vind dat overheid/gemeente hierin een meer bepalende rol moet spelen. Dit komt omdat externe partijen een te groot winstoogmerk hebben.","Marktwerking staat bij mij niet hoog, ik vind dat overheid/gemeente hierin een meer bepalende rol moet spelen. Dit komt omdat externe partijen een te groot winstoogmerk hebben.","Market forces are not high for me, I think that the government / municipality should play a more decisive role in this. This is because external parties are too big a profit motive.",
6_8221,6,8221,goed voor de werkgelegenheid en daarmee kun je voorkomen dat overal in Nederland hele energieparken komen te staan.  En dat is dus weer goed voor milieu en natuur van Nederland,goed voor de werkgelegenheid en daarmee kun je voorkomen dat overal in Nederland hele energieparken komen te staan.  En dat is dus weer goed voor milieu en natuur van Nederland,good for employment and thus you can prevent entire energy parks from being built everywhere in the Netherlands.  And that is good for the environment and nature of the Netherlands.,
4_117808,4,117808,"Dan heb je alles bij elkaar, en verwacht je ook dat er een organisatie achter zit die het regelt en onderhoud","Dan heb je alles bij elkaar, en verwacht je ook dat er een organisatie achter zit die het regelt en onderhoud","Then you have everything together, and you also expect that there is an organization behind it that arranges and maintains it",
2_108577,2,108577,"Groepen burgers verenigen zich al enige tijd om veranderingen in onze energievoorziening te weeg te brengen. Ondersteun deze groepen. Zorg voor kaders en faciliteiten, maar laat bewoners zelf beslissen welke energievoorziening voor hen het beste past.","Groepen burgers verenigen zich al enige tijd om veranderingen in onze energievoorziening te weeg te brengen. Ondersteun deze groepen. Zorg voor kaders en faciliteiten, maar laat bewoners zelf beslissen welke energievoorziening voor hen het beste past.","Groups of citizens have been uniting for some time to bring about changes in our energy supply. Support these groups. Provide frameworks and facilities, but let residents decide for themselves which energy supply suits them best.",
6_8315,6,8315,Goede manier om als gemeente meer zelfredzaam te worden in de financiering van de duurzame samenleving. En goed voor de werkgelegenheid.,Goede manier om als gemeente meer zelfredzaam te worden in de financiering van de duurzame samenleving. En goed voor de werkgelegenheid.,Good way for a municipality to become more self-reliant in financing the sustainable society. And good for employment.,
4_116305,4,116305,Alles zelf opwekken levert niet voldoende op om alle inwoners te voorzien van energie. Centrale aanvulling blijft dus nodig.,Alles zelf opwekken levert niet voldoende op om alle inwoners te voorzien van energie. Centrale aanvulling blijft dus nodig.,Generating everything yourself does not provide enough energy to provide all inhabitants with energy. Central replenishment is therefore still needed.,
4_119872,4,119872,"uiteraard betekent energieopwekking een aantasting van het landschap en overlast voor mensen die er vlak bij wonen.  om te voorkomen dat ""verrommeling"" van het landschap ontstaat en ook meer mensen last hebben van energieopwekking is het beter om dan maar grootschalige opwekking toe te staan op een klein aantal plekken.  uiteraard gaat deze stellingname mij niet van harte af...maar de pijn moet landelijk verdeeld worden.","uiteraard betekent energieopwekking een aantasting van het landschap en overlast voor mensen die er vlak bij wonen.  om te voorkomen dat ""verrommeling"" van het landschap ontstaat en ook meer mensen last hebben van energieopwekking is het beter om dan maar grootschalige opwekking toe te staan op een klein aantal plekken.  uiteraard gaat deze stellingname mij niet van harte af...maar de pijn moet landelijk verdeeld worden.","Of course, energy generation means an encroachment on the landscape and nuisance for people who live nearby.  To prevent ""cluttering"" of the landscape and more people suffering from energy generation, it is better to allow large-scale generation in a small number of places.  Of course, I do not wholeheartedly accept this position... But the pain must be distributed nationwide.",
4_8169,4,8169,Zie het windmolenpark bij de afsluitdijk. Als er geen voldoende activiteiten worden ontwikkelt zal de overheid met grootscheepse opwekking moeten komen.,Zie het windmolenpark bij de afsluitdijk. Als er geen voldoende activiteiten worden ontwikkelt zal de overheid met grootscheepse opwekking moeten komen.,"See the wind farm at the afsluitdijk. If sufficient activities are not developed, the government will have to come up with large-scale generation.",
4_118306,4,118306,"In friesland kunnen op geschikte plaatsen windmolens komen. Zonnepanelen in weilanden vind ik verschrikkelijk. Er zijn oppervlakken (daken, huis maar ook industriehal) genoeg om panelen te plaatsen.","In friesland kunnen op geschikte plaatsen windmolens komen. Zonnepanelen in weilanden vind ik verschrikkelijk. Er zijn oppervlakken (daken, huis maar ook industriehal) genoeg om panelen te plaatsen.","In Friesland, windmills can be installed in suitable places. I hate solar panels in meadows. There are surfaces (roofs, house but also industrial hall) enough to place panels.",
5_118580,5,118580,Om enigszins zinvol energie op te slaan zijn enorme batterijen nodig. Dat leidt tot verdozing van het landschap. Dat kan beter in het westen gebeuren waar het landschap al naar de knoppen is.,Om enigszins zinvol energie op te slaan zijn enorme batterijen nodig. Dat leidt tot verdozing van het landschap. Dat kan beter in het westen gebeuren waar het landschap al naar de knoppen is.,"To store some meaningful energy, huge batteries are needed. This leads to numbing of the landscape. This is better done in the west where the landscape is already at the controls.",
4_6769,4,6769,Dit is landschap vervuiling je kan beter er voor zorgen dat ipv dakpannen de dakken standaard worden uitgevoerd met panelen en direct als inkomsten / aftrek energiekosten van de bewoners,Dit is landschap vervuiling je kan beter er voor zorgen dat ipv dakpannen de dakken standaard worden uitgevoerd met panelen en direct als inkomsten / aftrek energiekosten van de bewoners,This is landscape pollution you better ensure that instead of roof tiles the roofs are standard equipped with panels and directly as income / deduction energy costs of the residents,
1_8874,1,8874,De gemeente dient in dit (gemeente overstijgende) vraagstuk de leiding te nemen en de voorstellen in overleg met de bewoners te realiseren.,De gemeente dient in dit (gemeente overstijgende) vraagstuk de leiding te nemen en de voorstellen in overleg met de bewoners te realiseren.,The municipality must take the lead in this (cross-municipality) issue and realize the proposals in consultation with the residents.,
6_119795,6,119795,"Voor dit scenario moeten burgers wellicht inleveren aan ruimte, maar hier staat ook duidelijk iets tegenover.   De eerste prioriteit is dat burgers achter het besluit staan en dat de oplossingen geen inbreuk doen aan de veiligheid en gezondheid van de bevolking. Vervolgens moet worden geprobeerd de doelstellingen te halen, wat daar ook voor nodig moge zijn. Daarna zou er moeten worden gekeken naar eventuele alternatieven voor groene bronnen. Vele reguliere oplossingen zijn niet zo groen als deze lijken. Omslag naar groene energie is niet simpelweg het plaatsen van wat windmolens, de mentaliteit moet veranderen en duurzaamheid moet worden geïntegreerd.","Voor dit scenario moeten burgers wellicht inleveren aan ruimte, maar hier staat ook duidelijk iets tegenover.   De eerste prioriteit is dat burgers achter het besluit staan en dat de oplossingen geen inbreuk doen aan de veiligheid en gezondheid van de bevolking. Vervolgens moet worden geprobeerd de doelstellingen te halen, wat daar ook voor nodig moge zijn. Daarna zou er moeten worden gekeken naar eventuele alternatieven voor groene bronnen. Vele reguliere oplossingen zijn niet zo groen als deze lijken. Omslag naar groene energie is niet simpelweg het plaatsen van wat windmolens, de mentaliteit moet veranderen en duurzaamheid moet worden geïntegreerd.","For this scenario, citizens may have to give up space, but there is also clearly something in return.   The first priority is for citizens to support the decision and for the solutions not to infringe on the safety and health of the population. Then we must try to achieve the objectives, whatever may be necessary. After that, possible alternatives to green sources should be considered. Many mainstream solutions are not as green as these seem. Switching to green energy is not simply the installation of some windmills, the mentality must change and sustainability must be integrated.",
